"Name","Surname","Country","City","Latitude","Longitude","Booking Number","Flight Number","Travel Class","Travel Time","Distance Travelled","Arrival Time"
"Carolyn","Christensen","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6866","BA359","Economy",03:05:03,625.92,10:24:31
"Elizabeth","Duffy","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4609","BA678","Economy",04:28:41,598.21,00:15:09
"Tyler","Garcia","England","Birmingham",52.486244,-1.890401,"BOOK9685","BA642","Economy",12:20:57,622.97,16:26:39
"Whitney","Grant","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3793","BA419","Economy",20:59:29,489.07,22:01:15
"Desiree","Brown","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4195","BA954","First Class",15:00:37,528.16,21:09:42
"James","Lester","England","Birmingham",52.486244,-1.890401,"BOOK2131","BA447","Business",17:56:48,516.88,22:55:23
"Whitney","Davis","England","Birmingham",52.486244,-1.890401,"BOOK9360","BA902","Economy",08:18:36,560.15,17:09:28
"Rachel","Roberts","Wales","Cardiff",51.481312,-3.1805,"BOOK4980","BA245","First Class",00:11:58,555.49,12:45:34
"Kelly","Edwards","England","Birmingham",52.486244,-1.890401,"BOOK1767","BA873","First Class",11:50:22,403.68,03:01:32
"Carrie","Brown","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2276","BA456","Business",20:56:12,288.94,04:07:46
"Michael","Thompson","Wales","Cardiff",51.481312,-3.1805,"BOOK3761","BA270","First Class",12:59:58,374.46,21:29:56
"Danielle","Oconnor","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9721","BA460","Economy",16:14:28,382.53,08:04:19
"Joseph","Taylor","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2269","BA298","First Class",03:51:32,498.51,17:30:46
"Alyssa","Moore","England","Birmingham",52.486244,-1.890401,"BOOK6624","BA806","First Class",12:32:53,344.21,11:00:17
"Jack","Olson","Wales","Cardiff",51.481312,-3.1805,"BOOK1601","BA787","Economy",16:49:34,584.78,10:41:00
"Sierra","Bell","Scotland","Edinburgh",55.953251,-3.188267,"BOOK3091","BA902","Economy",21:51:49,416.9,11:31:30
"Bradley","Ingram","Wales","Cardiff",51.481312,-3.1805,"BOOK5624","BA150","First Class",15:35:25,628.05,18:25:33
"Beverly","Carroll","Wales","Cardiff",51.481312,-3.1805,"BOOK5248","BA977","Economy",06:39:16,286.3,00:28:23
"Stephanie","Oliver","Scotland","Edinburgh",55.953251,-3.188267,"BOOK5803","BA900","First Class",09:50:24,540.29,08:24:57
"Tamara","Gay","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4758","BA730","Business",11:13:19,559.67,06:28:49
"Nicole","Thomas","England","Birmingham",52.486244,-1.890401,"BOOK7648","BA994","Business",19:39:11,608.94,02:11:48
"Nicholas","Farley","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3731","BA240","Business",06:38:24,520.17,08:18:58
"Alvin","Fox","Scotland","Edinburgh",55.953251,-3.188267,"BOOK7955","BA345","First Class",15:26:08,534.3,14:53:04
"Melissa","Velazquez","England","Birmingham",52.486244,-1.890401,"BOOK7462","BA158","First Class",00:54:12,462.35,20:02:21
"Leslie","Martinez","Wales","Cardiff",51.481312,-3.1805,"BOOK2875","BA128","Business",18:11:10,512.65,21:44:27
"Donald","Guerrero","Scotland","Edinburgh",55.953251,-3.188267,"BOOK9614","BA978","Business",03:24:00,262.47,04:16:43
"Lori","Hill","Wales","Cardiff",51.481312,-3.1805,"BOOK5958","BA159","Business",19:47:32,372.88,09:30:21
"Derek","Cooper","England","Birmingham",52.486244,-1.890401,"BOOK7149","BA226","First Class",03:50:16,332.96,12:44:04
"Crystal","Johnson","England","Birmingham",52.486244,-1.890401,"BOOK6905","BA583","Business",06:36:36,496.68,02:05:54
"Kelly","Moody","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4046","BA568","First Class",20:20:13,456.5,16:50:33
"Lisa","Ewing","Wales","Cardiff",51.481312,-3.1805,"BOOK7560","BA620","Business",13:41:50,559.3,17:02:57
"Elizabeth","Smith","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7416","BA725","Economy",08:01:45,540.82,16:50:49
"Daniel","Travis","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4852","BA473","Business",00:39:46,629.17,03:09:30
"Erin","Walsh","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7288","BA396","Business",14:16:18,567.81,15:36:18
"Alexander","Rodriguez","England","Birmingham",52.486244,-1.890401,"BOOK4401","BA259","Business",18:14:46,243.77,06:03:15
"Jon","Burch","Wales","Cardiff",51.481312,-3.1805,"BOOK4962","BA974","Business",15:37:06,326.43,18:56:09
"Scott","Clark","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5536","BA964","Business",19:59:27,447.23,10:03:54
"Katie","White","England","Birmingham",52.486244,-1.890401,"BOOK6586","BA283","Economy",15:46:48,649.21,13:13:55
"Kenneth","Soto","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8937","BA208","Business",19:06:40,468.71,00:42:33
"Jonathan","Diaz","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2847","BA936","Business",07:37:49,614.13,19:47:37
"Jermaine","Newton","Scotland","Edinburgh",55.953251,-3.188267,"BOOK2130","BA191","Business",16:17:26,508.54,07:49:15
"Marcus","Campbell","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7268","BA608","Economy",09:20:40,460.62,01:49:20
"Jasmine","Goodwin","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8844","BA746","First Class",14:59:22,654.98,05:23:13
"Jennifer","Taylor","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4948","BA471","Business",10:56:02,363.87,21:21:33
"Paul","Conner","Scotland","Edinburgh",55.953251,-3.188267,"BOOK7410","BA998","First Class",19:57:06,558.87,20:04:04
"Michelle","Alexander","Wales","Cardiff",51.481312,-3.1805,"BOOK5625","BA206","First Class",13:30:29,388.73,07:20:15
"Jo","Peters","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4280","BA693","First Class",05:47:15,530.2,18:46:25
"Mandy","Good","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6639","BA124","Economy",21:51:58,510.78,07:46:39
"Anthony","Kelly","England","Birmingham",52.486244,-1.890401,"BOOK6709","BA560","First Class",15:03:17,466.3,18:04:13
"Rebecca","Bolton","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5864","BA556","Economy",13:57:26,523.82,23:37:49
"Nicole","Jones","England","Birmingham",52.486244,-1.890401,"BOOK9889","BA919","Business",02:22:10,319.36,12:15:32
"Meagan","Murray","England","Birmingham",52.486244,-1.890401,"BOOK8484","BA141","Business",08:40:24,530.19,16:11:18
"Kimberly","Washington","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5310","BA237","Economy",20:30:26,665.26,05:56:34
"James","Cameron","England","Birmingham",52.486244,-1.890401,"BOOK1951","BA291","Business",07:45:32,527.43,16:33:21
"Kayla","Love","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6463","BA327","Economy",03:20:44,507.59,13:49:38
"Sarah","Maldonado","Scotland","Edinburgh",55.953251,-3.188267,"BOOK1194","BA930","Economy",13:16:28,579.5,13:01:58
"Jennifer","Baker","Wales","Cardiff",51.481312,-3.1805,"BOOK5556","BA522","First Class",12:04:03,762.23,00:22:10
"Melissa","Allen","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK7785","BA721","First Class",09:26:53,495.07,23:55:10
"Steven","Simpson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3458","BA773","First Class",03:07:04,510.86,21:56:10
"Megan","Davidson","Scotland","Edinburgh",55.953251,-3.188267,"BOOK8516","BA645","Economy",20:16:31,449.47,04:13:59
"Rebecca","Edwards","Wales","Cardiff",51.481312,-3.1805,"BOOK5021","BA214","Economy",21:23:35,460.63,14:55:53
"Arthur","White","England","Birmingham",52.486244,-1.890401,"BOOK3658","BA384","First Class",05:11:44,583.18,12:23:36
"Daniel","Hunter","England","Birmingham",52.486244,-1.890401,"BOOK8582","BA906","Economy",01:23:12,419.71,02:27:11
"Charles","Williams","Wales","Cardiff",51.481312,-3.1805,"BOOK5121","BA895","First Class",21:49:31,618.42,20:44:43
"Steven","Figueroa","Scotland","Edinburgh",55.953251,-3.188267,"BOOK5924","BA935","Economy",09:54:39,652.51,22:59:31
"Sherry","Wilson","England","Birmingham",52.486244,-1.890401,"BOOK2211","BA703","Business",04:36:24,529.97,22:30:42
"Jeffrey","Lewis","Wales","Cardiff",51.481312,-3.1805,"BOOK3689","BA965","Business",12:27:05,455.7,11:59:55
"David","Goodman","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5455","BA115","Business",07:18:29,628.77,21:34:07
"Emily","Rojas","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9607","BA759","Economy",06:40:14,413.64,15:51:28
"Crystal","Reyes","Scotland","Edinburgh",55.953251,-3.188267,"BOOK7598","BA861","Economy",07:58:44,444.04,11:16:12
"Christy","Rodgers","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2075","BA930","First Class",04:39:56,400.61,04:13:40
"Jacob","Nelson","England","Birmingham",52.486244,-1.890401,"BOOK1653","BA119","Business",09:10:20,692.86,04:57:40
"Kendra","Williams","Scotland","Edinburgh",55.953251,-3.188267,"BOOK7402","BA449","First Class",16:27:24,226.2,06:12:36
"Kelly","Duncan","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4152","BA621","Business",12:20:59,457.38,15:07:39
"Joshua","Salazar","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4024","BA232","Economy",00:25:44,656.51,09:15:19
"David","Juarez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6726","BA345","First Class",05:49:45,422.92,04:25:06
"Gilbert","West","Scotland","Edinburgh",55.953251,-3.188267,"BOOK9020","BA261","Business",00:07:05,424.83,06:12:25
"Jeff","Lee","England","Birmingham",52.486244,-1.890401,"BOOK3144","BA975","Economy",19:39:03,559.08,16:08:49
"Barbara","Young","England","Birmingham",52.486244,-1.890401,"BOOK5729","BA746","Business",21:17:28,632.35,18:58:36
"Ashley","Walker","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6632","BA973","Economy",02:22:33,597.42,10:19:32
"Jasmine","Lane","Wales","Cardiff",51.481312,-3.1805,"BOOK7998","BA224","First Class",16:13:09,395.42,15:23:27
"Douglas","Parker","England","Birmingham",52.486244,-1.890401,"BOOK4579","BA896","Economy",23:25:37,525.82,20:20:45
"Victoria","Snyder","Wales","Cardiff",51.481312,-3.1805,"BOOK2847","BA584","Economy",21:12:35,383,17:33:44
"Lisa","Dean","Wales","Cardiff",51.481312,-3.1805,"BOOK1786","BA523","Business",07:53:19,555.06,01:16:06
"Michael","Carrillo","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3633","BA773","First Class",16:10:09,531.74,04:39:26
"Danielle","Rubio","Wales","Cardiff",51.481312,-3.1805,"BOOK3120","BA745","Business",02:46:57,466.88,22:25:18
"Kari","Bell","Scotland","Edinburgh",55.953251,-3.188267,"BOOK3694","BA796","First Class",09:28:46,616.79,13:54:38
"Victoria","Odom","England","Birmingham",52.486244,-1.890401,"BOOK6364","BA666","Economy",20:13:51,466.15,11:33:59
"Michael","Wallace","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9770","BA333","First Class",04:33:02,583.2,04:09:43
"Daniel","Hancock","Scotland","Edinburgh",55.953251,-3.188267,"BOOK5131","BA866","First Class",13:03:49,551.04,20:03:06
"Lisa","Wells","Scotland","Edinburgh",55.953251,-3.188267,"BOOK5127","BA990","Business",12:20:11,365.45,18:15:03
"Curtis","Burke","England","Birmingham",52.486244,-1.890401,"BOOK5416","BA101","Economy",08:05:55,467.36,07:49:06
"Justin","Sampson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK6547","BA782","First Class",08:41:40,225.71,09:42:19
"Timothy","Thomas","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8481","BA665","Business",23:40:56,305.96,04:13:23
"Joanna","Gutierrez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4273","BA158","Business",11:37:00,526.5,04:20:06
"Roberto","Mendoza","England","Birmingham",52.486244,-1.890401,"BOOK4452","BA982","Economy",22:55:59,515.26,09:26:43
"Isaiah","Harris","Wales","Cardiff",51.481312,-3.1805,"BOOK9507","BA637","First Class",21:17:33,535.48,02:10:00
"Joseph","Brown","Wales","Cardiff",51.481312,-3.1805,"BOOK5748","BA530","First Class",12:35:11,442.42,05:14:09
"Donald","Payne","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2394","BA240","Economy",07:21:30,525.27,21:49:25
"Benjamin","Hamilton","Wales","Cardiff",51.481312,-3.1805,"BOOK8699","BA241","Business",07:39:04,527.39,02:10:07
"Stacy","Wolfe","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1898","BA375","Business",12:16:04,599.09,09:00:26
"Patricia","Murphy","Wales","Cardiff",51.481312,-3.1805,"BOOK3011","BA509","Business",05:29:33,583.29,11:39:10
"Lauren","Stark","England","Birmingham",52.486244,-1.890401,"BOOK7892","BA681","Business",20:54:07,509.86,06:26:07
"Cameron","Walsh","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3450","BA230","First Class",23:36:20,445.89,21:18:58
"Travis","Moore","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK9950","BA242","Business",13:14:38,701.74,00:13:53
"Bailey","Hodges","Scotland","Edinburgh",55.953251,-3.188267,"BOOK5940","BA605","Economy",13:10:45,548.32,13:57:58
"Christopher","Martin","England","Birmingham",52.486244,-1.890401,"BOOK9607","BA200","Business",00:02:24,551.21,14:52:08
"Joseph","Wolf","Scotland","Edinburgh",55.953251,-3.188267,"BOOK9249","BA691","First Class",13:29:55,628.25,16:26:55
"Andrea","Gilbert","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4384","BA111","Business",21:32:36,494.19,15:02:45
"Mario","Perez","England","Birmingham",52.486244,-1.890401,"BOOK9851","BA295","Economy",09:45:15,436.21,19:37:05
"Judith","Ward","England","Birmingham",52.486244,-1.890401,"BOOK3987","BA651","First Class",00:40:23,465.33,15:24:20
"Dawn","Mayer","Wales","Cardiff",51.481312,-3.1805,"BOOK7923","BA406","First Class",05:28:24,646.1,20:03:37
"Robert","Hutchinson","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3194","BA842","First Class",16:13:21,549.29,12:01:38
"Robert","Evans","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK4962","BA310","Business",03:48:18,593.41,11:21:00
"Sandra","Martinez","England","Birmingham",52.486244,-1.890401,"BOOK4017","BA315","First Class",03:17:57,491.06,16:14:46
"Amanda","Lopez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK1344","BA968","Business",21:37:51,624.26,03:59:31
"Steven","Howard","England","Birmingham",52.486244,-1.890401,"BOOK2674","BA938","Economy",15:26:45,410.36,23:30:27
"Scott","Martinez","Wales","Cardiff",51.481312,-3.1805,"BOOK4151","BA661","Economy",20:40:57,408.39,09:45:29
"Danielle","Taylor","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4721","BA527","First Class",03:44:21,568.16,09:40:22
"Alex","Ellis","Scotland","Edinburgh",55.953251,-3.188267,"BOOK7809","BA988","Economy",22:48:07,475.36,02:12:03
"Vanessa","Gilbert","Scotland","Edinburgh",55.953251,-3.188267,"BOOK8560","BA294","Economy",17:51:15,597.39,05:29:59
"Emily","Marshall","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2075","BA655","Economy",08:27:41,558.01,21:03:03
"Kurt","Ryan","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2759","BA346","First Class",05:26:13,282.89,07:15:49
"Angel","Branch","Wales","Cardiff",51.481312,-3.1805,"BOOK9542","BA203","Economy",13:33:52,323.95,21:41:15
"Diane","Kennedy","England","Birmingham",52.486244,-1.890401,"BOOK4292","BA613","Business",18:15:56,379.73,14:32:14
"Jeffery","Roberts","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK3807","BA393","Economy",01:32:00,224.11,07:44:51
"Gary","Jones","Scotland","Edinburgh",55.953251,-3.188267,"BOOK8226","BA428","First Class",22:43:18,632.5,20:21:14
"Jennifer","Cruz","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2209","BA505","First Class",22:57:16,535.62,17:08:10
"Kristen","Curtis","Wales","Cardiff",51.481312,-3.1805,"BOOK4419","BA969","First Class",15:47:36,532.88,09:45:05
"Abigail","Williams","Scotland","Edinburgh",55.953251,-3.188267,"BOOK8694","BA421","First Class",17:27:28,406.77,20:44:23
"Karla","Richardson","England","Birmingham",52.486244,-1.890401,"BOOK4754","BA506","First Class",09:21:36,521.59,23:31:05
"Edward","Duncan","England","Birmingham",52.486244,-1.890401,"BOOK4973","BA947","First Class",12:39:23,525.6,12:04:36
"Chris","Gonzalez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK3272","BA899","First Class",12:55:38,320.23,02:21:11
"Danielle","Marquez","England","Birmingham",52.486244,-1.890401,"BOOK2410","BA737","First Class",21:42:16,450.96,12:05:31
"Erika","Davis","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK1358","BA508","First Class",23:43:38,649.17,18:38:20
"Sandra","Lynch","England","Birmingham",52.486244,-1.890401,"BOOK2373","BA811","Economy",01:15:15,383.35,05:20:32
"Dawn","Brown","England","Birmingham",52.486244,-1.890401,"BOOK2520","BA856","First Class",04:29:32,528.6,05:45:21
"Stephanie","Fox","Scotland","Edinburgh",55.953251,-3.188267,"BOOK5847","BA142","First Class",21:47:01,589.33,15:56:08
"Shawn","Hill","England","Birmingham",52.486244,-1.890401,"BOOK6767","BA572","First Class",01:44:40,542.02,23:23:01
"Eddie","Caldwell","England","Birmingham",52.486244,-1.890401,"BOOK1045","BA534","First Class",09:08:01,648.62,06:16:58
"Joseph","Duran","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK8358","BA964","Economy",23:08:58,564.33,22:12:09
"Leslie","Myers","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK2719","BA481","First Class",01:49:41,453.56,09:20:23
"Gilbert","Keller","Scotland","Edinburgh",55.953251,-3.188267,"BOOK2512","BA603","Business",16:08:50,457.23,04:57:06
"Rebecca","Arnold","Wales","Cardiff",51.481312,-3.1805,"BOOK6487","BA510","First Class",04:32:40,440.8,02:22:46
"Julie","White","Wales","Cardiff",51.481312,-3.1805,"BOOK3100","BA442","Business",08:15:24,468.36,00:00:24
"Amy","Hunt","Wales","Cardiff",51.481312,-3.1805,"BOOK3185","BA730","First Class",08:21:05,449.45,11:16:46
"Joshua","King","Scotland","Edinburgh",55.953251,-3.188267,"BOOK4147","BA316","Business",10:51:10,395.57,05:52:58
"Carol","Bailey","England","Birmingham",52.486244,-1.890401,"BOOK8250","BA252","Business",01:05:16,294.95,03:54:52
"Jordan","Taylor","England","Birmingham",52.486244,-1.890401,"BOOK3831","BA622","Business",10:38:33,377.3,19:40:39
"Lisa","Rodriguez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK7946","BA401","First Class",13:55:48,496.49,13:35:49
"April","Mcclure","England","Birmingham",52.486244,-1.890401,"BOOK7421","BA359","Economy",00:49:04,511.35,14:38:48
"Jose","Gill","Wales","Cardiff",51.481312,-3.1805,"BOOK4632","BA678","Economy",15:50:15,389.93,22:25:22
"David","Jones","Scotland","Edinburgh",55.953251,-3.188267,"BOOK9582","BA642","Economy",20:14:35,452.68,19:04:46
"Patricia","Smith","England","Birmingham",52.486244,-1.890401,"BOOK8225","BA419","Business",05:07:42,425.12,08:22:00
"Kristen","Ramirez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK2489","BA954","Business",04:45:30,567.41,01:00:52
"David","Leach","Northern Ireland","Belfast",54.597286,-5.93012,"BOOK5949","BA447","Business",20:42:48,441.68,21:46:39
"Adriana","Shaw","Scotland","Edinburgh",55.953251,-3.188267,"BOOK3781","BA902","First Class",21:28:08,522.23,09:16:34
"Kevin","Green","Scotland","Edinburgh",55.953251,-3.188267,"BOOK9200","BA245","Economy",20:15:25,306.92,22:35:04
"Lindsay","Sanders","England","Birmingham",52.486244,-1.890401,"BOOK6569","BA873","Economy",12:52:21,430.54,22:09:32
"Tyler","Bowman","Scotland","Edinburgh",55.953251,-3.188267,"BOOK1121","BA456","Economy",17:16:14,275.98,12:40:59
"Jeffrey","Sanchez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6138","BA270","Business",14:04:17,488.66,20:50:06
"Pamela","Harrington","Wales","Cardiff",51.481312,-3.1805,"BOOK4862","BA460","First Class",23:23:10,349.4,02:45:45
"Jesse","Berger","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6330","BA298","Economy",05:44:40,492.61,21:17:16
"Darius","Castro","Wales","Cardiff",51.481312,-3.1805,"BOOK7163","BA806","Business",15:26:28,507.75,22:48:56
"Jesse","Vazquez","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6624","BA787","Economy",07:09:45,611.46,07:01:45
"Kelly","Valentine","Wales","Cardiff",51.481312,-3.1805,"BOOK1942","BA902","Business",17:19:18,573.77,09:43:38
"Ryan","Wood","Wales","Cardiff",51.481312,-3.1805,"BOOK5352","BA150","Business",16:47:14,521.19,13:38:10
"Desiree","Carter","England","Birmingham",52.486244,-1.890401,"BOOK1374","BA977","Economy",21:42:09,530.3,12:23:39
"Larry","Cunningham","Scotland","Edinburgh",55.953251,-3.188267,"BOOK6172","BA900","Economy",09:01:42,599.49,01:48:14
